,casualty_class,sex_of_casualty,age_of_casualty,casualty_severity,pedestrian_location,pedestrian_movement,car_passenger,bus_or_coach_passenger,pedestrian_road_maintenance_worker,casualty_type,casualty_home_area_type,casualty_imd_decile
47022,1,1,36,3,0,0,0,0,0,19,1,7
47023,1,1,22,3,0,0,0,0,0,9,1,2
47024,1,1,22,2,0,0,0,0,0,9,1,3
47025,1,1,33,3,0,0,0,0,0,9,3,8
47026,1,1,59,2,0,0,0,0,0,1,3,5
47027,1,1,71,2,0,0,0,0,0,5,3,8
47028,2,1,8,3,0,0,1,0,0,9,1,8
47029,1,1,30,1,0,0,0,0,0,5,1,5
47030,1,1,62,3,0,0,0,0,0,1,1,7
47031,1,2,52,2,0,0,0,0,0,9,1,4
47032,1,2,70,3,0,0,0,0,0,9,1,6
47033,1,1,54,3,0,0,0,0,0,9,3,7
47034,2,2,51,3,0,0,1,0,0,9,3,7
47035,1,1,61,3,0,0,0,0,0,1,2,10
47036,1,1,35,2,0,0,0,0,0,3,1,3
47037,1,1,52,3,0,0,0,0,0,5,1,3
47038,1,2,19,3,0,0,0,0,0,9,1,5
47039,2,2,11,3,0,0,1,0,0,9,1,5
47040,1,1,53,3,0,0,0,0,0,1,2,8
47041,1,1,71,3,0,0,0,0,0,1,1,10
47042,1,2,54,2,0,0,0,0,0,1,3,5
47043,1,2,51,3,0,0,0,0,0,9,2,5
47044,1,2,57,3,0,0,0,0,0,9,1,8
47045,1,1,29,3,0,0,0,0,0,9,1,5
47046,1,1,18,3,0,0,0,0,0,1,3,6
47047,2,1,17,3,0,0,1,0,0,9,1,3
47048,1,1,26,3,0,0,0,0,0,5,1,2
47049,1,1,54,2,0,0,0,0,0,1,3,4
47050,1,1,43,3,0,0,0,0,0,1,2,8
47051,1,1,49,3,0,0,0,0,0,9,1,3
47052,1,1,24,3,0,0,0,0,0,1,1,1
47053,1,1,76,3,0,0,0,0,0,9,3,6
47054,1,1,51,3,0,0,0,0,0,9,1,1
47055,2,2,51,3,0,0,2,0,0,9,1,1
47056,2,1,18,3,0,0,1,0,0,9,1,1
47057,2,2,28,3,0,0,1,0,0,9,1,5
47058,1,1,23,3,0,0,0,0,0,1,1,5
47059,1,1,18,3,0,0,0,0,0,1,1,2
47060,1,2,22,3,0,0,0,0,0,9,1,3
47061,2,2,18,3,0,0,1,0,0,9,1,3
47062,2,2,8,3,0,0,2,0,0,9,1,3
47063,1,1,57,3,0,0,0,0,0,19,1,8
47064,1,1,36,2,0,0,0,0,0,5,1,7
47065,1,1,58,3,0,0,0,0,0,1,1,10
47066,1,1,51,2,0,0,0,0,0,1,1,8
47067,1,1,31,3,0,0,0,0,0,5,1,6
47068,1,1,66,2,0,0,0,0,0,5,2,9
47069,1,2,36,3,0,0,0,0,0,9,1,8
47070,2,2,74,2,0,0,1,0,0,9,2,10
47071,1,1,21,2,0,0,0,0,0,3,3,4
47072,1,1,38,3,0,0,0,0,0,3,1,1
47073,1,1,56,3,0,0,0,0,0,9,2,6
47074,1,1,24,3,0,0,0,0,0,9,1,9
47075,1,1,21,3,0,0,0,0,0,9,1,4
47076,1,2,26,3,0,0,0,0,0,9,1,4
47077,2,2,30,3,0,0,1,0,0,9,1,2
47078,1,2,52,3,0,0,0,0,0,9,1,9
47079,1,1,39,2,0,0,0,0,0,5,1,9
47080,1,2,16,3,0,0,0,0,0,1,1,7
47081,1,2,62,3,0,0,0,0,0,9,3,5
47082,1,1,45,3,0,0,0,0,0,9,2,4
47083,2,1,23,2,0,0,1,0,0,9,2,7
47084,1,1,37,3,0,0,0,0,0,9,2,8
47085,1,2,33,3,0,0,0,0,0,9,1,9
47086,1,1,31,3,0,0,0,0,0,1,1,5
47087,1,1,26,3,0,0,0,0,0,1,1,5
47088,2,2,60,3,0,0,0,0,0,19,3,4
47089,1,1,46,3,0,0,0,0,0,19,3,4
47090,1,1,18,3,0,0,0,0,0,2,1,4
47091,1,1,19,3,0,0,0,0,0,3,1,2
47092,1,1,77,3,0,0,0,0,0,9,1,3
47093,1,1,69,3,0,0,0,0,0,5,1,8
47094,2,1,31,3,0,0,1,0,0,9,1,8
47095,2,2,0,3,0,0,2,0,0,9,1,8
47096,1,2,24,3,0,0,0,0,0,9,1,8
47097,1,2,48,3,0,0,0,0,0,19,1,4
47098,1,1,53,3,0,0,0,0,0,4,1,8
47099,3,2,33,3,1,1,0,0,0,0,3,10
47100,1,1,46,3,0,0,0,0,0,1,1,3
47101,1,1,52,3,0,0,0,0,0,1,1,5
47102,1,2,68,3,0,0,0,0,0,9,1,8
47103,2,2,39,3,0,0,1,0,0,9,2,9
47104,1,1,25,3,0,0,0,0,0,19,1,1
47105,1,2,66,3,0,0,0,0,0,9,1,8
47106,1,1,26,3,0,0,0,0,0,9,1,6
47107,1,2,23,3,0,0,0,0,0,9,1,6
47108,1,1,41,3,0,0,0,0,0,9,2,5
47109,1,1,17,2,0,0,0,0,0,9,1,5
47110,1,1,65,3,0,0,0,0,0,1,3,7
47111,1,2,39,3,0,0,0,0,0,9,1,2
47112,1,2,26,3,0,0,0,0,0,9,1,2
47113,1,2,48,3,0,0,0,0,0,9,3,8
47114,2,2,49,3,0,0,1,0,0,9,1,8
47115,2,2,19,3,0,0,1,0,0,9,1,9
47116,1,1,61,3,0,0,0,0,0,1,1,4
47117,1,1,64,3,0,0,0,0,0,9,1,1
47118,1,1,42,3,0,0,0,0,0,1,1,8
47119,1,1,24,3,0,0,0,0,0,9,3,10
47120,1,1,49,2,0,0,0,0,0,1,1,2
47121,1,2,56,3,0,0,0,0,0,9,1,5
47122,1,1,62,2,0,0,0,0,0,1,3,5
47123,1,1,16,3,0,0,0,0,0,3,3,6
47124,1,2,7,3,0,0,0,0,0,1,1,4
47125,1,2,42,3,0,0,0,0,0,9,1,6
47126,2,2,17,3,0,0,1,0,0,9,1,6
47127,1,1,56,2,0,0,0,0,0,5,3,6
47128,3,1,26,3,9,6,0,0,0,0,1,5
47129,1,1,93,3,0,0,0,0,0,9,1,1
47130,1,1,20,3,0,0,0,0,0,3,1,4
47131,1,2,54,3,0,0,0,0,0,9,1,9
47132,1,2,18,3,0,0,0,0,0,9,2,4
47133,2,2,18,2,0,0,1,0,0,9,1,1
47134,1,1,70,3,0,0,0,0,0,9,1,10
47135,2,2,67,3,0,0,1,0,0,9,1,10
47136,1,2,86,3,0,0,0,0,0,9,1,6
47137,2,1,23,2,0,0,0,0,0,97,1,8
47138,1,2,63,3,0,0,0,0,0,9,1,7
47139,1,2,26,3,0,0,0,0,0,9,1,6
47140,1,1,62,2,0,0,0,0,0,1,3,8
47141,1,1,32,3,0,0,0,0,0,21,1,1
47142,2,1,32,3,0,0,1,0,0,9,1,1
47143,2,1,55,3,0,0,1,0,0,9,3,5
47144,1,2,49,3,0,0,0,0,0,9,2,3
47145,2,1,51,3,0,0,1,0,0,9,2,3
47146,1,1,19,3,0,0,0,0,0,9,1,8
47147,1,2,46,3,0,0,0,0,0,9,1,7
47148,2,2,66,3,0,0,1,0,0,9,1,3
47149,1,1,56,3,0,0,0,0,0,9,1,4
47150,2,2,16,3,0,0,2,0,0,9,1,1
47151,1,2,51,3,0,0,0,0,0,9,1,9
47152,1,1,51,3,0,0,0,0,0,9,1,2
47153,1,1,77,3,0,0,0,0,0,1,1,8
47154,1,2,35,3,0,0,0,0,0,9,1,2
47155,1,1,28,3,0,0,0,0,0,19,1,6
47156,1,2,45,3,0,0,0,0,0,9,3,7
47157,3,1,17,3,1,3,0,0,0,0,1,9
47158,1,1,63,3,0,0,0,0,0,9,1,3
47159,2,2,60,3,0,0,1,0,0,9,1,3
47160,1,1,79,3,0,0,0,0,0,9,3,6
47161,2,2,76,3,0,0,1,0,0,9,3,6
47162,1,2,84,3,0,0,0,0,0,9,3,5
47163,1,2,20,3,0,0,0,0,0,9,1,9
47164,1,2,55,3,0,0,0,0,0,9,1,2
47165,1,1,21,2,0,0,0,0,0,5,3,6
47166,1,1,49,3,0,0,0,0,0,1,3,5
47167,1,1,54,3,0,0,0,0,0,1,1,8
47168,1,1,60,3,0,0,0,0,0,9,1,3
47169,1,1,50,3,0,0,0,0,0,1,2,10
47170,1,1,45,2,0,0,0,0,0,1,1,10
47171,1,1,15,3,0,0,0,0,0,1,3,5
47172,1,1,19,3,0,0,0,0,0,1,1,2
47173,1,2,62,2,0,0,0,0,0,9,1,8
47174,1,1,8,2,0,0,0,0,0,1,1,2
47175,1,1,31,3,0,0,0,0,0,19,1,5
47176,2,1,28,3,0,0,0,0,0,19,1,2
47177,1,2,71,2,0,0,0,0,0,1,1,5
47178,1,1,59,3,0,0,0,0,0,9,1,10
47179,1,1,50,1,0,0,0,0,0,9,1,7
47180,1,1,89,3,0,0,0,0,0,22,1,8
47181,1,2,48,3,0,0,0,0,0,1,1,5
47182,1,1,35,3,0,0,0,0,0,1,1,3
47183,1,1,53,2,0,0,0,0,0,5,1,5
47184,1,2,21,3,0,0,0,0,0,9,1,4
47185,2,2,17,3,0,0,1,0,0,9,1,4
47186,2,2,31,3,0,0,1,0,0,9,1,7
47187,1,2,31,3,0,0,0,0,0,9,3,6
47188,1,1,73,3,0,0,0,0,0,1,1,9
47189,1,1,27,3,0,0,0,0,0,9,3,6
47190,1,1,51,3,0,0,0,0,0,1,1,6
47191,1,2,46,3,0,0,0,0,0,9,1,6
47192,2,2,6,3,0,0,2,0,0,9,1,6
47193,1,2,19,3,0,0,0,0,0,9,3,5
47194,1,1,33,3,0,0,0,0,0,9,1,7
47195,1,1,44,2,0,0,0,0,0,9,1,5
47196,2,2,18,3,0,0,1,0,0,9,3,5
47197,3,1,70,3,9,7,0,0,0,0,3,6
47198,1,1,23,3,0,0,0,0,0,9,1,2
47199,1,2,27,3,0,0,0,0,0,9,3,9
47200,1,1,42,2,0,0,0,0,0,9,1,6
47201,1,2,35,3,0,0,0,0,0,9,1,1
47202,1,2,40,2,0,0,0,0,0,3,1,6
47203,1,1,61,3,0,0,0,0,0,1,1,9
47204,1,1,72,3,0,0,0,0,0,19,3,7
47205,1,2,30,3,0,0,0,0,0,9,3,6
47206,1,1,25,3,0,0,0,0,0,1,1,3
47207,3,1,51,2,5,3,0,0,0,0,2,5
47208,1,1,36,3,0,0,0,0,0,9,1,7
47209,1,2,66,3,0,0,0,0,0,9,2,6
47210,1,2,50,3,0,0,0,0,0,9,1,9
47211,1,1,20,3,0,0,0,0,0,9,3,4
47212,1,1,52,3,0,0,0,0,0,9,3,5
47213,1,2,56,3,0,0,0,0,0,9,1,5
47214,1,1,52,2,0,0,0,0,0,1,3,4
47215,1,1,12,2,0,0,0,0,0,1,1,7
47216,1,2,54,3,0,0,0,0,0,1,1,6
47217,1,1,42,3,0,0,0,0,0,9,1,3
47218,1,2,27,3,0,0,0,0,0,9,3,6
47219,1,2,67,3,0,0,0,0,0,9,3,6
47220,1,2,61,3,0,0,0,0,0,9,3,4
47221,1,1,36,3,0,0,0,0,0,9,1,1
47222,1,1,73,3,0,0,0,0,0,9,1,10
47223,1,1,25,2,0,0,0,0,0,5,1,2
47224,1,2,54,3,0,0,0,0,0,9,3,5
47225,2,2,10,3,0,0,1,0,0,9,2,4
47226,1,2,48,2,0,0,0,0,0,9,1,8
47227,1,1,21,3,0,0,0,0,0,9,2,8
47228,3,1,64,2,1,1,0,0,0,0,1,7
47229,1,1,33,3,0,0,0,0,0,9,1,2
47230,2,2,27,3,0,0,1,0,0,9,1,1
47231,2,2,25,3,0,0,2,0,0,9,1,1
47232,1,1,28,3,0,0,0,0,0,9,1,6
47233,1,1,36,3,0,0,0,0,0,9,1,9
47234,3,1,17,2,5,1,0,0,0,0,1,5
47235,1,2,33,3,0,0,0,0,0,9,1,4
47236,1,2,33,3,0,0,0,0,0,9,1,9
47237,1,2,65,3,0,0,0,0,0,9,1,10
47238,1,1,19,3,0,0,0,0,0,9,1,2
47239,2,2,24,3,0,0,1,0,0,9,1,5
47240,2,1,17,2,0,0,2,0,0,9,3,6
47241,1,1,19,3,0,0,0,0,0,5,3,6
47242,1,1,48,3,0,0,0,0,0,9,2,5
47243,1,1,15,3,0,0,0,0,0,1,3,5
47244,1,1,18,3,0,0,0,0,0,1,3,5
47245,1,1,46,2,0,0,0,0,0,5,3,4
47246,1,2,21,3,0,0,0,0,0,9,1,4
47247,2,1,20,3,0,0,1,0,0,9,1,9
47248,1,2,35,3,0,0,0,0,0,9,1,10
47249,2,1,62,3,0,0,1,0,0,9,1,9
47250,1,1,23,3,0,0,0,0,0,9,3,5
47251,1,1,23,3,0,0,0,0,0,9,1,5
47252,1,1,23,3,0,0,0,0,0,9,1,1
47253,1,1,50,2,0,0,0,0,0,4,1,8
47254,2,2,49,3,0,0,0,0,0,4,1,8
47255,1,2,29,3,0,0,0,0,0,9,2,8
47256,1,1,45,3,0,0,0,0,0,9,1,3
47257,1,2,38,3,0,0,0,0,0,9,1,2
47258,1,1,18,2,0,0,0,0,0,19,3,6
47259,1,1,28,3,0,0,0,0,0,9,1,1
47260,1,1,18,3,0,0,0,0,0,9,1,5
47261,1,1,19,3,0,0,0,0,0,9,1,5
47262,1,1,24,3,0,0,0,0,0,9,1,8
47263,1,1,30,2,0,0,0,0,0,5,3,6
47264,2,2,61,2,0,0,1,0,0,9,1,3
47265,1,1,57,3,0,0,0,0,0,9,1,3
47266,1,1,28,2,0,0,0,0,0,9,3,4
47267,1,1,36,3,0,0,0,0,0,9,3,6
47268,2,2,33,2,0,0,1,0,0,9,3,6
47269,3,2,85,2,5,2,0,0,0,0,1,9
47270,1,2,53,3,0,0,0,0,0,9,3,6
47271,1,2,79,2,0,0,0,0,0,9,1,6
47272,1,1,30,3,0,0,0,0,0,9,1,2
47273,2,1,30,3,0,0,0,0,0,19,1,5
47274,1,1,34,3,0,0,0,0,0,98,3,5
47275,1,2,26,3,0,0,0,0,0,9,3,5
47276,1,1,27,3,0,0,0,0,0,19,1,5
47277,1,1,28,3,0,0,0,0,0,9,2,8
47278,1,1,27,2,0,0,0,0,0,3,1,7
47279,1,2,24,3,0,0,0,0,0,1,1,3
47280,1,1,57,2,0,0,0,0,0,5,3,7
47281,1,1,30,2,0,0,0,0,0,5,1,5
47282,1,1,18,3,0,0,0,0,0,1,1,1
47283,1,1,50,2,0,0,0,0,0,9,1,4
47284,1,2,55,2,0,0,0,0,0,9,2,6
47285,1,1,18,2,0,0,0,0,0,9,3,4
47286,1,1,23,3,0,0,0,0,0,9,1,3
47287,1,2,34,3,0,0,0,0,0,9,1,9
47288,2,1,40,3,0,0,1,0,0,9,1,9
47289,2,2,8,3,0,0,2,0,0,9,1,9
47290,1,1,15,2,0,0,0,0,0,1,1,4
47291,2,1,35,3,0,0,1,0,0,9,1,3
47292,2,2,29,3,0,0,1,0,0,9,1,2
47293,1,1,52,3,0,0,0,0,0,9,1,6
47294,2,2,48,3,0,0,1,0,0,9,1,6
47295,1,1,86,3,0,0,0,0,0,9,1,5
47296,2,2,86,2,0,0,1,0,0,9,1,5
47297,1,2,30,3,0,0,0,0,0,9,1,1
47298,1,1,23,1,0,0,0,0,0,9,1,4
47299,2,2,17,1,0,0,1,0,0,9,2,5
47300,1,1,57,3,0,0,0,0,0,1,1,4
47301,1,1,14,3,0,0,0,0,0,1,1,9
47302,1,2,68,2,0,0,0,0,0,9,1,2
47303,1,2,18,3,0,0,0,0,0,9,1,8
47304,2,2,20,3,0,0,1,0,0,9,3,6
47305,1,1,47,2,0,0,0,0,0,9,1,7
47306,1,2,25,3,0,0,0,0,0,9,2,8
47307,1,1,26,3,0,0,0,0,0,9,1,1
47308,1,1,34,3,0,0,0,0,0,19,1,5
47309,1,1,37,3,0,0,0,0,0,9,1,6
47310,2,2,38,3,0,0,1,0,0,9,1,6
47311,1,1,45,3,0,0,0,0,0,1,1,5
47312,1,1,26,3,0,0,0,0,0,9,1,1
47313,3,1,35,3,4,1,0,0,0,0,1,6
47314,1,2,60,3,0,0,0,0,0,9,1,2
47315,1,2,75,2,0,0,0,0,0,9,1,8
47316,2,1,76,1,0,0,1,0,0,9,1,8
47317,1,2,51,3,0,0,0,0,0,9,3,9
47318,1,2,26,3,0,0,0,0,0,9,1,2
47319,2,1,4,3,0,0,2,0,0,9,1,3
47320,1,2,19,3,0,0,0,0,0,9,1,1
47321,1,1,26,3,0,0,0,0,0,19,1,7
47322,1,1,21,3,0,0,0,0,0,9,3,10
47323,1,1,79,3,0,0,0,0,0,9,3,5
47324,1,2,30,3,0,0,0,0,0,9,3,4
47325,1,1,19,3,0,0,0,0,0,9,1,2
47326,1,1,28,3,0,0,0,0,0,9,1,8
47327,2,1,44,3,0,0,1,0,0,9,1,3
47328,2,1,29,3,0,0,2,0,0,9,1,7
47329,2,1,29,3,0,0,2,0,0,9,1,4
47330,1,1,61,3,0,0,0,0,0,1,1,10
47331,1,1,60,3,0,0,0,0,0,9,3,5
47332,1,2,20,3,0,0,0,0,0,9,1,1
47333,3,2,8,3,5,4,0,0,0,0,2,9
47334,1,1,29,3,0,0,0,0,0,9,3,6
47335,1,2,50,3,0,0,0,0,0,9,3,5
47336,1,1,75,2,0,0,0,0,0,9,1,7
47337,1,1,18,3,0,0,0,0,0,9,3,6
47338,1,1,23,3,0,0,0,0,0,19,1,8
47339,1,1,30,3,0,0,0,0,0,9,3,8
47340,1,2,50,3,0,0,0,0,0,16,3,7
47341,1,1,48,3,0,0,0,0,0,1,1,2
47342,1,1,58,1,0,0,0,0,0,1,3,5
47343,1,1,27,3,0,0,0,0,0,9,3,10
47344,1,1,33,3,0,0,0,0,0,9,1,7
47345,1,1,31,3,0,0,0,0,0,9,1,2
47346,1,2,33,3,0,0,0,0,0,9,1,9
47347,2,2,14,2,0,0,1,0,0,9,1,9
47348,2,1,8,2,0,0,2,0,0,9,1,9
47349,1,2,22,3,0,0,0,0,0,9,1,10
47350,2,2,22,3,0,0,1,0,0,9,1,10
47351,1,1,51,2,0,0,0,0,0,1,2,10
47352,1,2,20,3,0,0,0,0,0,9,2,10
47353,1,1,28,3,0,0,0,0,0,9,3,8
47354,1,1,31,3,0,0,0,0,0,9,1,4
47355,1,1,30,3,0,0,0,0,0,9,1,5
47356,1,1,31,3,0,0,0,0,0,9,1,2
47357,3,1,62,3,5,1,0,0,0,0,3,8
47358,1,1,47,2,0,0,0,0,0,5,3,7
47359,2,2,61,3,0,0,0,0,0,5,1,5
47360,1,1,59,2,0,0,0,0,0,5,3,5
47361,1,1,28,3,0,0,0,0,0,9,1,4
47362,1,2,83,3,0,0,0,0,0,1,1,7
47363,3,1,35,3,4,1,0,0,0,0,1,2
47364,1,1,28,2,0,0,0,0,0,9,1,2
47365,1,1,81,3,0,0,0,0,0,9,1,10
47366,1,2,20,3,0,0,0,0,0,9,2,6
47367,1,1,60,3,0,0,0,0,0,1,1,5
47368,1,1,25,3,0,0,0,0,0,1,1,8
47369,1,1,48,2,0,0,0,0,0,5,1,3
47370,3,1,6,2,1,1,0,0,0,0,1,1
47371,1,1,57,2,0,0,0,0,0,9,3,5
47372,1,1,19,3,0,0,0,0,0,17,1,7
47373,1,1,85,2,0,0,0,0,0,3,1,10
47374,1,1,24,1,0,0,0,0,0,9,1,2
47375,1,2,46,3,0,0,0,0,0,9,1,6
47376,1,1,29,3,0,0,0,0,0,9,1,2
47377,3,1,42,1,9,6,0,0,0,0,1,2
47378,1,2,24,3,0,0,0,0,0,9,1,2
47379,2,1,4,3,0,0,2,0,0,9,1,2
47380,2,1,3,3,0,0,2,0,0,9,1,2
47381,1,1,39,2,0,0,0,0,0,3,1,4
47382,1,1,24,3,0,0,0,0,0,9,1,2
47383,1,1,55,3,0,0,0,0,0,9,3,4
47384,2,2,54,3,0,0,1,0,0,9,3,4
47385,1,1,41,3,0,0,0,0,0,9,1,3
47386,1,1,25,2,0,0,0,0,0,9,1,5
47387,1,2,46,3,0,0,0,0,0,9,1,5
47388,1,1,41,3,0,0,0,0,0,19,1,7
47389,1,2,48,1,0,0,0,0,0,9,3,5
47390,1,1,24,2,0,0,0,0,0,9,3,7
47391,1,1,56,2,0,0,0,0,0,5,3,7
47392,1,2,31,3,0,0,0,0,0,9,3,6
47393,1,1,31,3,0,0,0,0,0,9,1,2
47394,2,1,20,2,0,0,1,0,0,9,1,2
47395,2,1,19,2,0,0,2,0,0,9,1,4
47396,1,1,34,3,0,0,0,0,0,19,1,5
47397,1,1,66,2,0,0,0,0,0,1,3,5
47398,1,1,59,3,0,0,0,0,0,5,1,4
47399,1,2,19,2,0,0,0,0,0,9,1,10
47400,2,1,20,2,0,0,1,0,0,9,1,2
47401,1,1,21,2,0,0,0,0,0,9,1,9
47402,1,1,68,3,0,0,0,0,0,5,2,9
47403,1,1,46,3,0,0,0,0,0,1,1,4
47404,3,1,19,3,4,1,0,0,0,0,1,2
47405,1,1,40,3,0,0,0,0,0,1,3,8
47406,1,2,44,3,0,0,0,0,0,9,3,6
47407,1,2,17,2,0,0,0,0,0,9,3,6
47408,2,2,55,3,0,0,1,0,0,9,3,6
47409,1,1,22,3,0,0,0,0,0,9,1,7
47410,1,2,39,3,0,0,0,0,0,1,3,5
47411,1,2,28,3,0,0,0,0,0,9,3,4
47412,1,2,21,3,0,0,0,0,0,9,1,6
47413,3,2,55,2,1,1,0,0,0,0,1,1
47414,1,1,19,3,0,0,0,0,0,3,3,4
47415,2,2,3,3,0,0,2,0,0,9,1,10
47416,1,1,22,3,0,0,0,0,0,1,3,7
47417,1,1,22,2,0,0,0,0,0,1,1,1
47418,1,1,59,3,0,0,0,0,0,9,1,2
47419,2,2,60,3,0,0,2,0,0,9,1,2
47420,2,2,6,3,0,0,2,0,0,9,1,5
47421,2,1,37,3,0,0,2,0,0,9,1,5
47422,2,1,14,3,0,0,2,0,0,9,1,5
47423,2,2,34,3,0,0,1,0,0,9,1,5
47424,2,1,7,2,0,0,2,0,0,9,1,5
47425,3,2,72,3,5,3,0,0,0,0,1,4
47426,1,2,21,3,0,0,0,0,0,1,3,5
47427,1,2,33,3,0,0,0,0,0,9,1,5
47428,1,1,69,3,0,0,0,0,0,5,1,1
47429,3,2,77,2,1,1,0,0,0,0,1,7
47430,1,1,68,3,0,0,0,0,0,9,1,8
47431,1,1,30,3,0,0,0,0,0,5,1,2
47432,1,1,68,3,0,0,0,0,0,5,1,2
47433,2,2,18,3,0,0,2,0,0,9,1,7
47434,2,1,18,3,0,0,2,0,0,9,1,3
47435,1,1,61,3,0,0,0,0,0,9,3,7
47436,1,1,36,3,0,0,0,0,0,19,1,1
47437,1,1,65,2,0,0,0,0,0,21,3,6
47438,1,1,28,3,0,0,0,0,0,1,1,7
47439,1,1,41,3,0,0,0,0,0,1,3,6
47440,1,1,41,3,0,0,0,0,0,19,1,2
47441,1,1,28,3,0,0,0,0,0,9,3,4
47442,2,1,16,3,0,0,2,0,0,9,2,3
47443,2,2,20,3,0,0,1,0,0,9,2,3
47444,1,2,62,3,0,0,0,0,0,1,3,6
47445,2,1,73,3,0,0,0,0,0,1,3,6
47446,2,1,43,2,0,0,2,0,0,9,1,1
47447,2,1,43,3,0,0,1,0,0,9,1,1
47448,2,1,29,3,0,0,2,0,0,9,1,1
47449,1,2,24,2,0,0,0,0,0,9,1,1
47450,1,1,51,3,0,0,0,0,0,16,3,8
47451,1,1,17,3,0,0,0,0,0,9,2,9
47452,2,1,42,2,0,0,1,0,0,9,1,2
47453,1,1,71,2,0,0,0,0,0,1,3,5
47454,1,2,77,2,0,0,0,0,0,9,1,4
47455,1,1,32,3,0,0,0,0,0,9,1,7
47456,1,2,40,2,0,0,0,0,0,1,1,2
47457,1,1,19,3,0,0,0,0,0,9,2,4
47458,3,1,65,2,9,8,0,0,0,0,3,5
47459,1,1,20,3,0,0,0,0,0,9,1,5
47460,2,1,16,2,0,0,2,0,0,9,1,1
47461,2,1,17,2,0,0,2,0,0,9,1,1
47462,1,1,52,3,0,0,0,0,0,1,1,9
47463,1,1,78,3,0,0,0,0,0,9,3,2
47464,1,1,53,2,0,0,0,0,0,1,2,5
47465,1,1,66,3,0,0,0,0,0,9,1,7
47466,1,1,24,3,0,0,0,0,0,9,2,5
47467,1,2,55,2,0,0,0,0,0,9,1,6
47468,1,2,80,3,0,0,0,0,0,9,1,2
47469,1,1,33,3,0,0,0,0,0,9,1,2
47470,1,1,19,3,0,0,0,0,0,9,1,4
47471,1,2,28,3,0,0,0,0,0,9,1,3
47472,2,2,9,3,0,0,2,0,0,9,1,3
47473,2,1,3,3,0,0,2,0,0,9,1,3
47474,1,1,56,2,0,0,0,0,0,1,2,10
47475,1,2,39,3,0,0,0,0,0,9,1,9
47476,1,2,30,3,0,0,0,0,0,9,3,9
47477,1,1,57,3,0,0,0,0,0,1,1,9
47478,1,1,40,3,0,0,0,0,0,9,3,7
47479,1,2,20,3,0,0,0,0,0,9,2,7
47480,2,2,54,3,0,0,2,0,0,9,2,7
47481,2,1,31,3,0,0,1,0,0,9,2,7
47482,2,2,9,3,0,0,0,0,0,19,1,2
47483,1,1,50,3,0,0,0,0,0,1,1,8
47484,1,2,34,3,0,0,0,0,0,9,3,9
47485,1,1,71,3,0,0,0,0,0,19,2,7
47486,1,1,51,1,0,0,0,0,0,9,2,4
47487,1,2,41,2,0,0,0,0,0,9,3,10
47488,1,1,29,3,0,0,0,0,0,9,3,10
47489,2,1,24,2,0,0,1,0,0,9,1,8
47490,2,1,25,3,0,0,2,0,0,9,2,6
47491,1,1,33,3,0,0,0,0,0,1,1,8
47492,1,1,55,2,0,0,0,0,0,1,1,8
47493,1,1,24,3,0,0,0,0,0,19,1,5
47494,1,1,45,3,0,0,0,0,0,5,1,7
47495,1,2,26,3,0,0,0,0,0,9,1,2
47496,1,2,31,3,0,0,0,0,0,19,3,5
47497,1,2,15,3,0,0,0,0,0,1,1,3
47498,1,1,26,3,0,0,0,0,0,9,1,2
47499,2,2,26,3,0,0,1,0,0,9,1,2
47500,1,2,81,3,0,0,0,0,0,9,3,6
47501,1,1,34,2,0,0,0,0,0,9,1,4
47502,1,2,24,2,0,0,0,0,0,1,3,7
47503,1,1,23,2,0,0,0,0,0,5,1,8
47504,1,1,22,3,0,0,0,0,0,9,3,5
47505,1,2,57,2,0,0,0,0,0,5,3,4
47506,1,2,26,2,0,0,0,0,0,5,1,5
47507,1,1,7,3,0,0,0,0,0,1,1,2
47508,1,1,26,3,0,0,0,0,0,9,1,1
47509,1,1,71,3,0,0,0,0,0,9,3,7
47510,1,2,23,3,0,0,0,0,0,1,1,5
47511,1,2,24,3,0,0,0,0,0,9,3,4
47512,1,1,65,3,0,0,0,0,0,9,1,8
47513,1,2,66,3,0,0,0,0,0,9,1,6
47514,1,1,32,3,0,0,0,0,0,19,1,5
47515,2,2,17,3,0,0,1,0,0,9,1,2
47516,1,1,58,3,0,0,0,0,0,9,1,7
47517,1,1,24,3,0,0,0,0,0,1,1,8
47518,1,2,19,2,0,0,0,0,0,9,2,3
47519,1,1,30,2,0,0,0,0,0,1,1,4
47520,3,2,82,2,9,8,0,0,0,0,1,10
47521,1,2,22,3,0,0,0,0,0,9,1,6
47522,1,1,29,3,0,0,0,0,0,9,1,5
47523,2,1,4,3,0,0,2,0,0,9,1,5
47524,2,2,7,3,0,0,2,0,0,9,1,5
47525,2,2,28,3,0,0,1,0,0,9,1,5
47526,2,1,16,3,0,0,1,0,0,9,3,6
47527,1,1,36,1,0,0,0,0,0,9,2,2
47528,1,1,17,3,0,0,0,0,0,9,3,5
47529,2,2,16,2,0,0,2,0,0,9,2,7
47530,2,2,16,3,0,0,2,0,0,9,1,1
47531,1,1,22,3,0,0,0,0,0,9,1,7
47532,1,2,24,3,0,0,0,0,0,9,1,8
47533,1,1,18,3,0,0,0,0,0,9,3,5
47534,2,2,70,2,0,0,0,0,0,17,3,7
47535,1,1,53,3,0,0,0,0,0,1,1,6
